ticker_id,provider,date,net_flow_internal,net_flow_mstar,net_flow_bbg,net_flow_rel_diff_mstar,net_flow_rel_diff_bbg,num_flags_mstar,num_flags_bbg
MDT,Charles Schwab,2024-11-02,-28684410.87,-23928766.97,-28071180.37,-0.1658,-0.0214,1,1
MDT,Charles Schwab,2024-11-03,-3527874.58,-7039770.72,-4296537.86,-0.9955,-0.2179,1,2
MDT,Charles Schwab,2024-11-04,-23577675.0,-24736701.32,-22846976.47,-0.0492,-0.031,2,1
MDT,Charles Schwab,2024-11-05,6282930.59,6304825.66,5586122.11,0.0035,0.1109,1,3
MDT,Charles Schwab,2024-11-06,-9681303.68,-9440684.13,-5877139.0,-0.0249,-0.3929,1,1
MDT,Charles Schwab,2024-11-07,-988175.77,-1476665.08,-3596581.31,-0.4943,-2.6396,1,1
MDT,Charles Schwab,2024-11-08,27670189.82,27036810.47,29190443.57,0.0229,0.0549,2,0
MDT,Charles Schwab,2024-11-09,-5479792.86,-7145670.32,-5487094.98,-0.304,-0.0013,2,1
MDT,Charles Schwab,2024-11-10,-11485211.11,-11042278.97,-12236459.9,-0.0386,-0.0654,1,2
MDT,Charles Schwab,2024-11-11,-12241658.98,-10017267.46,-12377118.1,-0.1817,-0.0111,1,2
MDT,Charles Schwab,2024-11-12,2324085.54,4554545.26,2298857.59,0.9597,0.0109,2,0
MDT,Charles Schwab,2024-11-13,-6747579.09,-4644580.56,-11594881.11,-0.3117,-0.7184,2,1
MDT,Charles Schwab,2024-11-14,-8308204.11,-10363671.97,-8286375.24,-0.2474,-0.0026,1,0
MDT,Charles Schwab,2024-11-15,22638042.39,25302556.95,23366594.94,0.1177,0.0322,2,0
MDT,Charles Schwab,2024-11-16,-35007962.68,-36005965.63,-31399629.55,-0.0285,-0.1031,1,1
MDT,Charles Schwab,2024-11-17,-8399414.42,-5235771.63,-7016739.24,-0.3767,-0.1646,1,0
MDT,Charles Schwab,2024-11-18,19390667.76,20204752.83,19714018.34,0.042,0.0167,2,0
MDT,Charles Schwab,2024-11-19,-1142702.95,1528364.93,1186670.29,-2.3375,-2.0385,1,1
MDT,Charles Schwab,2024-11-20,27736768.84,26987519.07,27076499.33,0.027,0.0238,1,1
MDT,Charles Schwab,2024-11-21,-38475331.78,-33419360.72,-39145476.49,-0.1314,-0.0174,1,1
MDT,Charles Schwab,2024-11-22,18331683.09,18734322.96,15915189.19,0.022,0.1318,0,2
MDT,Charles Schwab,2024-11-23,22929197.12,25868412.93,27468290.48,0.1282,0.198,2,2
MDT,Charles Schwab,2024-11-24,-22650635.06,-17346094.3,-21722438.93,-0.2342,-0.041,1,2
MDT,Charles Schwab,2024-11-25,-32055304.74,-32208113.85,-31198900.1,-0.0048,-0.0267,1,1
MDT,Charles Schwab,2024-11-26,-25556446.98,-25546424.71,-27099016.41,-0.0004,-0.0604,1,1
MDT,Charles Schwab,2024-11-27,-34291439.73,-32993445.03,-33414235.98,-0.0379,-0.0256,1,1
MDT,Charles Schwab,2024-11-28,3512684.83,4161150.6,3774340.88,0.1846,0.0745,2,2
MDT,Charles Schwab,2024-11-29,10632007.47,11740272.75,14969668.68,0.1042,0.408,1,2
MDT,Charles Schwab,2024-11-30,-3651851.13,-3828706.74,-1491941.4,-0.0484,-0.5915,0,2
MDT,Charles Schwab,2024-12-01,-14401628.78,-6333678.4,-11120550.94,-0.5602,-0.2278,1,1
MDT,Charles Schwab,2024-12-02,-721413.94,817121.82,-2868209.15,-2.1327,-2.9758,0,1
MDT,Charles Schwab,2024-12-03,-20071622.9,-18261871.77,-21948982.56,-0.0902,-0.0935,1,1
MDT,Charles Schwab,2024-12-04,24418853.36,28516970.66,23946359.93,0.1678,0.0193,3,1
MDT,Charles Schwab,2024-12-05,13492349.25,13652882.34,13318318.99,0.0119,0.0129,0,1
MDT,Charles Schwab,2024-12-06,30023486.78,32976790.98,30894871.38,0.0984,0.029,2,1
MDT,Charles Schwab,2024-12-07,-19496311.44,-18336123.13,-15535666.97,-0.0595,-0.2031,1,1
MDT,Charles Schwab,2024-12-08,-24565422.71,-15165012.88,-24794213.0,-0.3827,-0.0093,1,1
MDT,Charles Schwab,2024-12-09,-29230214.04,-29111274.61,-27969715.1,-0.0041,-0.0431,0,1
MDT,Charles Schwab,2024-12-10,-4907803.16,-5006815.3,-236528.04,-0.0202,-0.9518,2,2
MDT,Charles Schwab,2024-12-11,23251199.08,23303374.71,21592127.13,0.0022,0.0714,2,1
MDT,Charles Schwab,2024-12-12,-12571342.98,-10470623.44,-9781949.67,-0.1671,-0.2219,1,1
MDT,Charles Schwab,2024-12-13,-25893699.19,-25382122.63,-22943727.27,-0.0198,-0.1139,1,2
MDT,Charles Schwab,2024-12-14,16493272.52,14366763.29,15855853.93,0.1289,0.0386,2,1
MDT,Charles Schwab,2024-12-15,17713920.81,17837030.01,18355220.2,0.0069,0.0362,2,2
MDT,Charles Schwab,2024-12-16,28602618.53,27629295.21,27623884.21,0.034,0.0342,1,1
MDT,Charles Schwab,2024-12-17,24309166.07,19723826.67,21402976.98,0.1886,0.1196,2,3
MDT,Charles Schwab,2024-12-18,2313199.13,5348951.61,-3459438.82,1.3124,2.4955,2,3
MDT,Charles Schwab,2024-12-19,25441374.78,19722247.51,26075452.01,0.2248,0.0249,2,2
MDT,Charles Schwab,2024-12-20,2795089.94,8459456.22,1172355.42,2.0265,0.5806,2,2
MDT,Charles Schwab,2024-12-21,28264593.37,25699481.03,25735677.44,0.0908,0.0895,1,1
MDT,Charles Schwab,2024-12-22,8847723.37,5198780.85,9676292.99,0.4124,0.0936,2,2
MDT,Charles Schwab,2024-12-23,-37388861.93,-37761441.12,-40137232.98,-0.01,-0.0735,1,2
MDT,Charles Schwab,2024-12-24,-17995043.81,-20030668.6,-17496867.98,-0.1131,-0.0277,1,1
MDT,Charles Schwab,2024-12-27,-23259334.88,-24148796.85,-25044494.86,-0.0382,-0.0768,1,0
MDT,Charles Schwab,2024-12-28,22409634.63,21123650.44,25242743.13,0.0574,0.1264,1,2
MDT,Charles Schwab,2024-12-29,-23934575.21,-16441694.37,-25700255.94,-0.3131,-0.0738,1,2
MDT,Charles Schwab,2024-12-30,12338644.5,10599484.47,14675171.75,0.141,0.1894,2,3
MDT,Charles Schwab,2024-12-31,27040827.69,31882993.11,30277359.36,0.1791,0.1197,3,3
MDT,BlackRock,2024-01-01,-31401207.71,-30810647.08,-31026735.77,-0.0188,-0.0119,1,1
MDT,BlackRock,2024-01-03,99040616.05,100865060.88,98691042.5,0.0184,0.0035,1,1
MDT,BlackRock,2024-01-04,35383446.38,39237703.01,30527780.67,0.1089,0.1372,1,2
MDT,BlackRock,2024-01-05,30209578.6,29370889.35,29907525.06,0.0278,0.01,1,0
MDT,BlackRock,2024-01-06,97035016.21,97306124.37,91924343.51,0.0028,0.0527,1,1
MDT,BlackRock,2024-01-17,-83106290.08,-85261833.17,-82493772.81,-0.0259,-0.0074,0,1
MDT,BlackRock,2024-01-18,-93666172.32,-95056970.87,-92987495.62,-0.0148,-0.0072,1,1
MDT,BlackRock,2024-01-19,17364366.85,16925748.96,13429001.3,0.0253,0.2266,0,1
MDT,BlackRock,2024-01-21,-107715474.88,-103786491.72,-106337464.76,-0.0365,-0.0128,1,1
MDT,BlackRock,2024-01-22,-2304957.73,-2060181.63,-1967020.4,-0.1062,-0.1466,2,1
MDT,BlackRock,2024-01-24,-60125307.58,-61135424.16,-59045213.72,-0.0168,-0.018,1,1
MDT,BlackRock,2024-01-25,-23304624.61,-22881899.8,-18865290.98,-0.0181,-0.1905,1,1
MDT,BlackRock,2024-01-28,-11915876.92,-10628834.4,-6134075.51,-0.108,-0.4852,0,1
MDT,BlackRock,2024-01-31,22515659.2,23323356.7,20242677.97,0.0359,0.101,0,1
MDT,BlackRock,2024-02-02,-71909944.4,-73069800.58,-70528440.34,-0.0161,-0.0192,1,1
MDT,BlackRock,2024-02-05,-96798329.39,-94430437.69,-99397262.73,-0.0245,-0.0268,1,0
MDT,BlackRock,2024-02-06,4444154.63,1562111.54,2300202.42,0.6485,0.4824,3,2
MDT,BlackRock,2024-02-16,9238047.99,5547980.01,9523907.9,0.3994,0.0309,3,1
MDT,BlackRock,2024-02-17,14845160.44,14846127.18,9654022.34,0.0001,0.3497,0,2
MDT,BlackRock,2024-02-21,96041925.32,101078276.95,94337570.19,0.0524,0.0177,0,1
MDT,BlackRock,2024-02-23,-78174582.72,-75350793.95,-78974871.31,-0.0361,-0.0102,1,0
MDT,BlackRock,2024-02-24,103663714.0,100645049.74,101983126.69,0.0291,0.0162,1,1
MDT,BlackRock,2024-02-25,126104893.59,130765724.25,125463396.72,0.037,0.0051,1,1
MDT,BlackRock,2024-02-26,-2705727.08,1485197.14,-829722.96,-1.5489,-0.6933,1,2
MDT,BlackRock,2024-02-27,4134659.19,4623436.05,3833356.63,0.1182,0.0729,1,0
MDT,BlackRock,2024-02-29,-86906671.98,-87244612.93,-80424551.5,-0.0039,-0.0746,1,1
MDT,BlackRock,2024-03-01,-79043366.53,-78271087.11,-77717953.91,-0.0098,-0.0168,1,1
MDT,BlackRock,2024-03-04,22315839.26,23442234.28,20487978.16,0.0505,0.0819,2,1
MDT,BlackRock,2024-03-07,2160979.66,2920118.69,6835529.06,0.3513,2.1632,3,2
MDT,BlackRock,2024-03-12,79256365.71,79231028.89,87981855.41,0.0003,0.1101,0,1
MDT,BlackRock,2024-03-13,26475970.28,28069075.09,30450873.01,0.0602,0.1501,0,1
MDT,BlackRock,2024-03-14,37003596.64,35626707.55,34178709.67,0.0372,0.0763,1,1
MDT,BlackRock,2024-03-15,-107792060.48,-107326306.35,-109215481.16,-0.0043,-0.0132,1,1
MDT,BlackRock,2024-03-16,-115015972.17,-113861576.83,-111866752.71,-0.01,-0.0274,1,1
MDT,BlackRock,2024-03-18,-484913.19,-5567958.35,1755812.09,-10.4824,-4.6209,2,2
MDT,BlackRock,2024-03-19,122907236.66,127789915.03,120609682.06,0.0397,0.0187,1,1
MDT,BlackRock,2024-03-21,-549575.48,-2412600.71,5660061.76,-3.3899,-11.299,0,1
MDT,BlackRock,2024-03-22,23179312.24,21569273.86,26554313.88,0.0695,0.1456,1,1
MDT,BlackRock,2024-03-24,13000830.66,16730976.04,15250559.89,0.2869,0.173,3,3
MDT,BlackRock,2024-03-25,104664364.72,106139884.28,106908617.89,0.0141,0.0214,1,1
MDT,BlackRock,2024-03-26,93548069.43,98024696.87,95483254.43,0.0479,0.0207,1,1
MDT,BlackRock,2024-03-27,-47784112.73,-39253506.79,-48960763.37,-0.1785,-0.0246,1,1
MDT,BlackRock,2024-03-29,27970168.83,33629774.5,27884794.36,0.2023,0.0031,1,0
MDT,BlackRock,2024-03-30,64152593.11,56578688.18,62961580.54,0.1181,0.0186,2,0
MDT,BlackRock,2024-03-31,-56500718.91,-57000808.78,-53653654.94,-0.0089,-0.0504,0,1
MDT,BlackRock,2024-04-01,33525495.75,33481004.67,36978843.96,0.0013,0.103,1,3
MDT,BlackRock,2024-04-02,138939683.62,137396754.69,140677537.29,0.0111,0.0125,1,1
MDT,BlackRock,2024-04-05,-44981491.83,-44505215.85,-41924360.71,-0.0106,-0.068,1,1
MDT,BlackRock,2024-04-07,6883977.79,4423504.96,8333866.84,0.3574,0.2106,3,3
MDT,BlackRock,2024-04-09,-38796162.72,-34351914.59,-39766384.31,-0.1146,-0.025,1,0
MDT,BlackRock,2024-04-10,44737617.91,44263690.43,42864179.94,0.0106,0.0419,0,1
MDT,BlackRock,2024-04-12,77267249.41,79605906.15,73436181.38,0.0303,0.0496,0,1
MDT,BlackRock,2024-04-14,77418021.09,75172127.44,72313653.09,0.029,0.0659,1,1
MDT,BlackRock,2024-04-15,2328081.68,8557693.21,5735857.33,2.6759,1.4638,2,1
MDT,BlackRock,2024-04-16,9931925.45,11585708.54,13786758.81,0.1665,0.3881,1,1
MDT,BlackRock,2024-04-20,16198398.12,14501837.47,12915179.8,0.1047,0.2027,1,2
MDT,BlackRock,2024-04-26,2132803.86,1359462.36,1106776.67,0.3626,0.4811,1,1
MDT,BlackRock,2024-04-28,-29544119.39,-26827972.24,-29263253.52,-0.0919,-0.0095,1,1
MDT,BlackRock,2024-04-29,58465829.67,56583886.43,58679765.46,0.0322,0.0037,1,0
MDT,BlackRock,2024-05-01,26847927.76,25400161.47,23709943.37,0.0539,0.1169,0,1
MDT,BlackRock,2024-05-02,24094769.34,27709379.27,27247853.57,0.15,0.1309,1,1
MDT,BlackRock,2024-05-03,95864604.39,96926381.44,92639889.21,0.0111,0.0336,1,1
MDT,BlackRock,2024-05-06,-89030125.2,-85618627.9,-88854922.5,-0.0383,-0.002,1,1
MDT,BlackRock,2024-05-07,104872558.08,100967827.69,101286812.95,0.0372,0.0342,1,1
MDT,BlackRock,2024-05-09,-19220943.04,-16927485.39,-13380486.9,-0.1193,-0.3039,0,1
MDT,BlackRock,2024-05-10,8260759.08,11378338.95,10745951.35,0.3774,0.3008,1,1
MDT,BlackRock,2024-05-12,-125193069.72,-125556792.21,-129377184.87,-0.0029,-0.0334,1,1
MDT,BlackRock,2024-05-13,-14314852.16,-24285017.53,-13701760.62,-0.6965,-0.0428,1,0
MDT,BlackRock,2024-05-14,-78883368.43,-77871497.48,-77826563.41,-0.0128,-0.0134,0,1
MDT,BlackRock,2024-05-15,29818492.02,30508145.44,28787453.54,0.0231,0.0346,0,1
MDT,BlackRock,2024-05-20,-69546856.12,-69154175.97,-70555071.71,-0.0056,-0.0145,1,1
MDT,BlackRock,2024-05-21,72215067.72,72203028.87,69549924.72,0.0002,0.0369,1,1
MDT,BlackRock,2024-05-22,-33555316.04,-26425347.75,-33723756.5,-0.2125,-0.005,1,1
MDT,BlackRock,2024-05-23,2641144.33,81982.17,-20211.23,0.969,1.0077,1,1
MDT,BlackRock,2024-05-25,-83383892.9,-84358767.52,-85133496.14,-0.0117,-0.021,1,1
MDT,BlackRock,2024-05-26,-57756546.83,-56417363.4,-62004811.08,-0.0232,-0.0736,1,0
MDT,BlackRock,2024-05-29,-13879769.61,-13517514.74,-13232159.29,-0.0261,-0.0467,1,0
MDT,BlackRock,2024-05-30,84043617.61,79714249.84,83067358.5,0.0515,0.0116,1,1
MDT,BlackRock,2024-05-31,-30834229.18,-26698480.57,-34283119.03,-0.1341,-0.1119,1,0
MDT,BlackRock,2024-06-01,-109170871.7,-106314436.17,-108487590.39,-0.0262,-0.0063,1,1
MDT,BlackRock,2024-06-02,91375472.18,90806549.85,93123718.31,0.0062,0.0191,1,0
MDT,BlackRock,2024-06-05,1124342.81,1805862.58,4220728.23,0.6061,2.754,1,2
MDT,BlackRock,2024-06-06,-65038342.12,-62159218.45,-60235677.08,-0.0443,-0.0738,1,1
MDT,BlackRock,2024-06-07,-3043385.4,5733075.49,46256.51,-2.8838,-1.0152,1,0
MDT,BlackRock,2024-06-09,-42877843.51,-43273520.44,-49535685.35,-0.0092,-0.1553,0,1
MDT,BlackRock,2024-06-13,-104343851.78,-105958576.07,-103345605.47,-0.0155,-0.0096,0,1
MDT,BlackRock,2024-06-14,11382361.98,13194812.21,15777789.49,0.1592,0.3862,1,2
MDT,BlackRock,2024-06-15,-74472477.47,-72593678.31,-72444702.32,-0.0252,-0.0272,1,1
MDT,BlackRock,2024-06-16,5411697.74,5753790.02,7335980.52,0.0632,0.3556,0,1
MDT,BlackRock,2024-06-17,7634673.62,8500220.96,9286256.9,0.1134,0.2163,3,3
MDT,BlackRock,2024-06-19,121070782.16,120996766.99,125673141.88,0.0006,0.038,1,1
MDT,BlackRock,2024-06-20,22541968.87,22901458.56,32241120.34,0.0159,0.4303,1,3
MDT,BlackRock,2024-06-21,-57567798.66,-57033027.25,-53121137.72,-0.0093,-0.0772,0,1
MDT,BlackRock,2024-06-23,11387939.56,16049655.78,4602382.21,0.4094,0.5959,2,2
MDT,BlackRock,2024-06-24,10141597.9,7204316.81,8819274.07,0.2896,0.1304,1,1
MDT,BlackRock,2024-06-26,36337829.95,36743752.76,34597723.46,0.0112,0.0479,0,1
MDT,BlackRock,2024-06-27,20405596.15,23716130.53,25187916.17,0.1622,0.2344,1,1
MDT,BlackRock,2024-06-28,-36562654.62,-37576045.57,-36964567.92,-0.0277,-0.011,1,1
MDT,BlackRock,2024-06-29,78571863.98,78954649.29,77396277.57,0.0049,0.015,0,1
MDT,BlackRock,2024-07-02,-76745342.0,-77001097.78,-73713836.63,-0.0033,-0.0395,0,1
MDT,BlackRock,2024-07-03,94279213.13,93157805.68,90629139.17,0.0119,0.0387,1,1
MDT,BlackRock,2024-07-04,-122839705.55,-121473767.18,-113206334.01,-0.0111,-0.0784,1,1
MDT,BlackRock,2024-07-08,137877122.7,136726986.36,137291853.54,0.0083,0.0042,1,1
MDT,BlackRock,2024-07-11,783099.7,-170381.71,-3183618.34,1.2176,5.0654,1,1
MDT,BlackRock,2024-07-12,10514111.34,11340823.94,19052222.48,0.0786,0.8121,0,2
MDT,BlackRock,2024-07-13,-30497537.52,-31480838.24,-29376767.43,-0.0322,-0.0367,0,1
MDT,BlackRock,2024-07-15,-25690800.46,-21300464.76,-24157364.84,-0.1709,-0.0597,1,1
MDT,BlackRock,2024-07-17,62137071.06,61756603.22,55927852.01,0.0061,0.0999,0,1
MDT,BlackRock,2024-07-19,1420945.59,11975308.6,2399206.05,7.4277,0.6885,2,1
MDT,BlackRock,2024-07-20,-46342452.95,-50821850.58,-45980757.05,-0.0967,-0.0078,2,1
MDT,BlackRock,2024-07-21,-87878867.06,-88850567.28,-87650016.38,-0.0111,-0.0026,0,1
MDT,BlackRock,2024-07-22,-106675890.98,-102955449.29,-101977833.0,-0.0349,-0.044,1,1
MDT,BlackRock,2024-07-24,3654968.89,5793217.95,3449449.3,0.585,0.0562,3,2
MDT,BlackRock,2024-07-25,-73180627.65,-72273951.72,-69282137.04,-0.0124,-0.0533,1,1
MDT,BlackRock,2024-07-31,-55760944.12,-57137245.1,-52033928.05,-0.0247,-0.0668,1,1
MDT,BlackRock,2024-08-01,-23968657.41,-13315558.97,-25801377.01,-0.4445,-0.0765,1,0
MDT,BlackRock,2024-08-02,10940958.31,17022982.85,10434758.51,0.5559,0.0463,1,0
MDT,BlackRock,2024-08-03,91276095.61,97883703.52,88889363.1,0.0724,0.0261,0,1
MDT,BlackRock,2024-08-05,45683351.91,46236453.37,51394447.59,0.0121,0.125,1,2
MDT,BlackRock,2024-08-06,-42642837.74,-42926684.49,-40087455.05,-0.0067,-0.0599,0,1
MDT,BlackRock,2024-08-09,-7852498.54,-10211941.42,-7671924.87,-0.3005,-0.023,2,2
MDT,BlackRock,2024-08-13,-709546.5,-3830701.34,-490156.36,-4.3988,-0.3092,2,0
MDT,BlackRock,2024-08-17,20406189.55,20432163.55,25067609.69,0.0013,0.2284,0,2
MDT,BlackRock,2024-08-18,67513135.68,66360105.52,68677420.53,0.0171,0.0172,1,1
MDT,BlackRock,2024-08-19,35438722.14,35131169.67,40848663.03,0.0087,0.1527,0,1
MDT,BlackRock,2024-08-21,17460359.51,11485203.36,17656313.7,0.3422,0.0112,2,0
MDT,BlackRock,2024-08-22,-10372215.28,-10829229.92,-6243577.78,-0.0441,-0.398,0,2
MDT,BlackRock,2024-08-23,22971105.21,20891293.45,29856671.51,0.0905,0.2997,0,1
MDT,BlackRock,2024-08-26,18102161.23,26916002.45,19903286.35,0.4869,0.0995,2,2
MDT,BlackRock,2024-08-27,-57294439.27,-53037636.41,-56810463.58,-0.0743,-0.0084,1,0
MDT,BlackRock,2024-08-31,114934718.05,119054359.86,117088690.57,0.0358,0.0187,1,0
MDT,BlackRock,2024-09-01,-99685082.62,-98461123.63,-98344050.01,-0.0123,-0.0135,1,1
MDT,BlackRock,2024-09-03,5685654.8,2251197.43,5426322.68,0.6041,0.0456,3,1
MDT,BlackRock,2024-09-05,106068497.29,107016734.29,102706642.5,0.0089,0.0317,0,1
MDT,BlackRock,2024-09-06,2649289.08,4114745.47,3239434.86,0.5532,0.2228,1,1
MDT,BlackRock,2024-09-07,-123345012.54,-124552686.71,-123567760.3,-0.0098,-0.0018,0,1
MDT,BlackRock,2024-09-08,-95429105.82,-93928384.2,-96130636.21,-0.0157,-0.0074,1,1
MDT,BlackRock,2024-09-10,-49820880.89,-28066945.7,-48773414.59,-0.4366,-0.021,1,0
MDT,BlackRock,2024-09-13,39753097.36,41415986.1,40261015.67,0.0418,0.0128,1,2
MDT,BlackRock,2024-09-15,50987617.76,50272665.22,55667569.14,0.014,0.0918,1,0
MDT,BlackRock,2024-09-16,-25531637.54,-27976828.03,-22821993.76,-0.0958,-0.1061,0,1
MDT,BlackRock,2024-09-18,2790680.16,-135712.45,2388611.22,1.0486,0.1441,1,1
MDT,BlackRock,2024-09-19,8813270.52,10217503.38,8082282.59,0.1593,0.0829,1,0
MDT,BlackRock,2024-09-20,-2225380.95,-4422013.06,781559.38,-0.9871,-1.3512,0,1
MDT,BlackRock,2024-09-21,26358671.11,26617869.28,30457416.19,0.0098,0.1555,1,1
MDT,BlackRock,2024-09-22,-102163697.48,-102992522.01,-106349207.89,-0.0081,-0.041,1,1
MDT,BlackRock,2024-09-23,-87695626.39,-87536839.02,-90210791.93,-0.0018,-0.0287,1,1
MDT,BlackRock,2024-09-26,39117815.41,40700148.25,34665127.07,0.0405,0.1138,1,2
MDT,BlackRock,2024-09-27,105622556.3,103338421.82,105343596.01,0.0216,0.0026,1,1
MDT,BlackRock,2024-09-28,-19191366.8,-17599044.83,-19108257.22,-0.083,-0.0043,1,0
MDT,BlackRock,2024-10-01,37586159.28,39856651.43,45282573.82,0.0604,0.2048,2,3
MDT,BlackRock,2024-10-02,44291463.37,44356726.83,44891545.7,0.0015,0.0135,1,1
MDT,BlackRock,2024-10-03,-96113198.78,-98706371.31,-97794551.07,-0.027,-0.0175,1,1
MDT,BlackRock,2024-10-04,-25895958.17,-28068268.21,-29008979.17,-0.0839,-0.1202,0,2
MDT,BlackRock,2024-10-07,-20025024.0,-21681681.17,-11375906.84,-0.0827,-0.4319,0,1
MDT,BlackRock,2024-10-08,4596491.38,6426749.67,10665423.23,0.3982,1.3203,1,1
MDT,BlackRock,2024-10-10,84081924.29,83160925.6,81523206.49,0.011,0.0304,0,1
MDT,BlackRock,2024-10-11,-13740538.51,-12864337.73,-9865162.27,-0.0638,-0.282,1,1
MDT,BlackRock,2024-10-12,-922798.96,-775468.83,-69023.73,-0.1597,-0.9252,0,1
MDT,BlackRock,2024-10-13,-125879075.0,-126363087.13,-127294529.29,-0.0038,-0.0112,0,1
MDT,BlackRock,2024-10-14,49992350.93,48440915.33,49914420.84,0.031,0.0016,0,1
MDT,BlackRock,2024-10-15,22940067.35,21862248.29,25934381.61,0.047,0.1305,0,1
MDT,BlackRock,2024-10-17,22214371.01,19816789.12,25502701.31,0.1079,0.148,1,1
MDT,BlackRock,2024-10-18,38187153.54,39936020.08,37409580.54,0.0458,0.0204,1,1
MDT,BlackRock,2024-10-19,-81161970.17,-81028660.45,-83728427.77,-0.0016,-0.0316,1,0
MDT,BlackRock,2024-10-20,25378362.75,34657827.01,23798581.23,0.3656,0.0622,2,0
MDT,BlackRock,2024-10-22,41346436.81,47215284.01,42909998.64,0.1419,0.0378,1,0
MDT,BlackRock,2024-10-23,113734892.22,115870099.68,112070017.37,0.0188,0.0146,1,1
MDT,BlackRock,2024-10-25,-74384209.6,-76073719.81,-70266854.98,-0.0227,-0.0554,0,1
MDT,BlackRock,2024-10-26,80767005.83,85083615.77,79419962.55,0.0534,0.0167,1,1
MDT,BlackRock,2024-10-27,-31456068.09,-27874124.05,-29580327.4,-0.1139,-0.0596,1,1
MDT,BlackRock,2024-10-28,1543174.09,3768341.79,3662406.7,1.4419,1.3733,2,2
MDT,BlackRock,2024-10-29,69264351.46,72046280.69,70289514.66,0.0402,0.0148,1,1
MDT,BlackRock,2024-10-30,-14909388.22,-16941970.01,-9963053.5,-0.1363,-0.3318,0,1
MDT,BlackRock,2024-11-01,75478511.95,76172254.47,81626700.98,0.0092,0.0815,1,1
MDT,BlackRock,2024-11-04,46868515.18,52190880.85,51802638.78,0.1136,0.1053,1,1
MDT,BlackRock,2024-11-05,46577708.26,46288857.99,45400910.93,0.0062,0.0253,1,1
MDT,BlackRock,2024-11-07,37838460.91,37908871.29,37500267.08,0.0019,0.0089,1,1
MDT,BlackRock,2024-11-08,41433281.41,38694368.29,39888331.99,0.0661,0.0373,1,1
MDT,BlackRock,2024-11-09,-6362582.15,-1822211.26,-11399234.28,-0.7136,-0.7916,1,1
MDT,BlackRock,2024-11-10,7211050.68,1047051.45,4200358.43,0.8548,0.4175,2,2
MDT,BlackRock,2024-11-12,-117748063.89,-117219056.54,-117487525.58,-0.0045,-0.0022,0,1
MDT,BlackRock,2024-11-13,-42709093.13,-33941725.83,-41683009.46,-0.2053,-0.024,1,1
MDT,BlackRock,2024-11-14,90079919.62,88980813.74,93275266.23,0.0122,0.0355,1,1
MDT,BlackRock,2024-11-15,13178707.14,12100122.1,11527699.21,0.0818,0.1253,0,1
MDT,BlackRock,2024-11-16,21897777.07,20578181.45,22566982.31,0.0603,0.0306,1,1
MDT,BlackRock,2024-11-17,48435752.67,47986505.59,48524062.71,0.0093,0.0018,1,1
MDT,BlackRock,2024-11-18,8482842.49,7854341.93,7613425.81,0.0741,0.1025,0,1
MDT,BlackRock,2024-11-19,26552453.11,34216513.73,25548269.87,0.2886,0.0378,2,0
MDT,BlackRock,2024-11-22,-79227346.61,-73290003.22,-79114819.25,-0.0749,-0.0014,1,0
MDT,BlackRock,2024-11-23,102639850.16,103237904.76,98498021.81,0.0058,0.0404,1,1
MDT,BlackRock,2024-11-24,22019692.88,21339959.08,19350250.02,0.0309,0.1212,0,1
MDT,BlackRock,2024-11-26,-77319350.83,-76788463.07,-75203241.18,-0.0069,-0.0274,1,1
MDT,BlackRock,2024-11-29,-119703626.81,-120838121.88,-122418772.08,-0.0095,-0.0227,0,1
MDT,BlackRock,2024-11-30,34090595.92,39360707.8,37164778.69,0.1546,0.0902,1,0
MDT,BlackRock,2024-12-01,-5049215.11,-5769884.7,1777947.17,-0.1427,-1.3521,2,1
MDT,BlackRock,2024-12-03,-39748929.82,-33257848.14,-38634114.74,-0.1633,-0.028,1,1
MDT,BlackRock,2024-12-04,19999975.45,21495829.47,15095879.83,0.0748,0.2452,0,1
MDT,BlackRock,2024-12-05,86709850.51,84795163.71,87427438.79,0.0221,0.0083,1,0
MDT,BlackRock,2024-12-07,-104330323.79,-98965575.31,-105794567.18,-0.0514,-0.014,1,0
MDT,BlackRock,2024-12-09,37028223.09,38514016.49,38073005.96,0.0401,0.0282,0,2
MDT,BlackRock,2024-12-11,16631013.75,17095877.6,18404610.72,0.028,0.1066,0,1
MDT,BlackRock,2024-12-13,-38652546.25,-36888473.94,-34076321.0,-0.0456,-0.1184,1,1
MDT,BlackRock,2024-12-16,-43861230.76,-39471237.83,-42862486.23,-0.1001,-0.0228,1,1
MDT,BlackRock,2024-12-21,-121018453.56,-122250637.97,-116519068.35,-0.0102,-0.0372,1,1
MDT,BlackRock,2024-12-23,78274609.94,77443768.41,77938617.14,0.0106,0.0043,1,0
MDT,BlackRock,2024-12-24,13504904.31,16032748.38,15506309.46,0.1872,0.1482,1,1
MDT,BlackRock,2024-12-25,-58758076.93,-53276643.71,-59435384.06,-0.0933,-0.0115,1,0
MDT,BlackRock,2024-12-26,13624988.61,9861583.38,11140281.53,0.2762,0.1824,1,1
MDT,BlackRock,2024-12-28,-16578303.23,-7143015.88,-14539889.95,-0.5691,-0.123,1,1
MDT,BlackRock,2024-12-29,16199431.81,17948987.08,15762721.74,0.108,0.027,1,0
MDT,BlackRock,2024-12-30,101530834.08,103878979.72,98576095.16,0.0231,0.0291,0,1
